STATEFP,PLACEFP,PLACENS,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,full_fips
41,59000,02411471,1600000US4159000,4159000,Portland,Portland city,OR,Oregon,25,345654594,29852342,4159000
41,40550,02411606,1600000US4140550,4140550,Lake Oswego,Lake Oswego city,OR,Oregon,25,28010744,1696629,4140550
41,64900,02411764,1600000US4164900,4164900,Salem,Salem city,OR,Oregon,25,126445615,1418528,4164900
41,47000,02411069,1600000US4147000,4147000,Medford,Medford city,OR,Oregon,25,67046274,16210,4147000
41,73650,02412069,1600000US4173650,4173650,Tigard,Tigard city,OR,Oregon,25,32973957,10496,4173650
41,34100,02410765,1600000US4134100,4134100,Hillsboro,Hillsboro city,OR,Oregon,25,66697499,31207,4134100
41,05800,02409832,1600000US4105800,4105800,Bend,Bend city,OR,Oregon,25,87081518,616840,4105800
41,15800,02410237,1600000US4115800,4115800,Corvallis,Corvallis city,OR,Oregon,25,36949534,330544,4115800
41,01000,02409675,1600000US4101000,4101000,Albany,Albany city,OR,Oregon,25,45733314,535381,4101000
41,23850,02410460,1600000US4123850,4123850,Eugene,Eugene city,OR,Oregon,25,114452710,179488,4123850
41,05350,02409808,1600000US4105350,4105350,Beaverton,Beaverton city,OR,Oregon,25,50786408,0,4105350
42,61000,01214818,1600000US4261000,4261000,Pittsburgh,Pittsburgh city,PA,Pennsylvania,25,143421647,7699005,4261000
44,74300,01220058,1600000US4474300,4474300,Warwick,Warwick city,RI,Rhode Island,25,90651872,38201407,4474300
44,19180,01220069,1600000US4419180,4419180,Cranston,Cranston city,RI,Rhode Island,25,73413573,4331474,4419180
45,13330,02404030,1600000US4513330,4513330,Charleston,Charleston city,SC,South Carolina,25,297312140,52674835,4513330
45,48535,02406211,1600000US4548535,4548535,Mount Pleasant,Mount Pleasant town,SC,South Carolina,43,128276165,23602164,4548535
45,30850,02403750,1600000US4530850,4530850,Greenville,Greenville city,SC,South Carolina,25,77082597,582856,4530850
45,16000,02404107,1600000US4516000,4516000,Columbia,Columbia city,SC,South Carolina,25,355316073,7429318,4516000
45,50875,02404391,1600000US4550875,4550875,North Charleston,North Charleston city,SC,South Carolina,25,201102726,8904291,4550875
46,52980,01267543,1600000US4652980,4652980,Rapid City,Rapid City city,SD,South Dakota,25,141722275,159937,4652980
46,59020,01267566,1600000US4659020,4659020,Sioux Falls,Sioux Falls city,SD,South Dakota,25,205617357,1407426,4659020
47,52006,02405092,1600000US4752006,4752006,Nashville-Davidson metropolitan government (balance),Nashville-Davidson metropolitan government (balance),TN,Tennessee,00,1232275559,56162658,4752006
47,48000,02405068,1600000US4748000,4748000,Memphis,Memphis city,TN,Tennessee,25,763900133,19766746,4748000
47,27740,02403658,1600000US4727740,4727740,Franklin,Franklin city,TN,Tennessee,25,111566512,537503,4727740
47,15400,02404070,1600000US4715400,4715400,Cleveland,Cleveland city,TN,Tennessee,25,70263530,19082,4715400
47,14000,02404035,1600000US4714000,4714000,Chattanooga,Chattanooga city,TN,Tennessee,25,368690545,20014174,4714000
47,38320,02404808,1600000US4738320,4738320,Johnson City,Johnson City city,TN,Tennessee,25,112517720,805515,4738320
47,40000,02404842,1600000US4740000,4740000,Knoxville,Knoxville city,TN,Tennessee,25,255688158,14322125,4740000
47,51560,02404342,1600000US4751560,4751560,Murfreesboro,Murfreesboro city,TN,Tennessee,25,164200369,353385,4751560
47,28960,02403693,1600000US4728960,4728960,Germantown,Germantown city,TN,Tennessee,25,51763696,64231,4728960
47,39560,02404835,1600000US4739560,4739560,Kingsport,Kingsport city,TN,Tennessee,25,136244863,2384319,4739560
47,15160,02404061,1600000US4715160,4715160,Clarksville,Clarksville city,TN,Tennessee,25,257727841,1812434,4715160
47,33280,02404684,1600000US4733280,4733280,Hendersonville,Hendersonville city,TN,Tennessee,25,81828677,14329038,4733280
48,45384,02411057,1600000US4845384,4845384,McAllen,McAllen city,TX,Texas,25,161376053,1106285,4845384
48,45744,02411064,1600000US4845744,4845744,McKinney,McKinney city,TX,Texas,25,173433210,1912665,4845744
48,41464,02411626,1600000US4841464,4841464,Laredo,Laredo city,TX,Texas,25,276672979,3804555,4841464
48,17000,02410234,1600000US4817000,4817000,Corpus Christi,Corpus Christi city,TX,Texas,25,420016429,849773923,4817000
48,13024,02409992,1600000US4813024,4813024,Carrollton,Carrollton city,TX,Texas,25,94939829,2002439,4813024
48,30464,02410632,1600000US4830464,4830464,Grand Prairie,Grand Prairie city,TX,Texas,25,187802276,23048387,4830464
48,42508,02410829,1600000US4842508,4842508,Lewisville,Lewisville city,TX,Texas,25,95851124,16090905,4842508
48,27000,02410531,1600000US4827000,4827000,Fort Worth,Fort Worth city,TX,Texas,25,902772231,21466244,4827000
48,04000,02409731,1600000US4804000,4804000,Arlington,Arlington city,TX,Texas,25,248226618,9329197,4804000
48,10768,02409924,1600000US4810768,4810768,Brownsville,Brownsville city,TX,Texas,25,340982705,35530662,4810768
48,74144,02412122,1600000US4874144,4874144,Tyler,Tyler city,TX,Texas,25,148806389,1343056,4874144
48,15976,02410193,1600000US4815976,4815976,College Station,College Station city,TX,Texas,25,132502051,369349,4815976
48,13552,02409418,1600000US4813552,4813552,Cedar Park,Cedar Park city,TX,Texas,25,66245537,515207,4813552
48,72176,02412046,1600000US4872176,4872176,Temple,Temple city,TX,Texas,25,185196036,12527807,4872176
48,19000,02410288,1600000US4819000,4819000,Dallas,Dallas city,TX,Texas,25,879570173,113594304,4819000
48,24000,02410414,1600000US4824000,4824000,El Paso,El Paso city,TX,Texas,25,669288012,2118874,4824000
48,29000,02410572,1600000US4829000,4829000,Garland,Garland city,TX,Texas,25,147928102,313575,4829000
48,76000,02412162,1600000US4876000,4876000,Waco,Waco city,TX,Texas,25,229817124,32160264,4876000
48,29336,02410584,1600000US4829336,4829336,Georgetown,Georgetown city,TX,Texas,25,148493237,5963204,4829336
48,01000,02409657,1600000US4801000,4801000,Abilene,Abilene city,TX,Texas,25,276270544,14051306,4801000
48,48804,02411125,1600000US4848804,4848804,Missouri City,Missouri City city,TX,Texas,25,75135111,3584025,4848804
48,72656,02410076,1600000US4872656,4872656,The Woodlands,The Woodlands CDP,TX,Texas,57,112076184,1353716,4872656
48,63572,02411007,1600000US4863572,4863572,Rowlett,Rowlett city,TX,Texas,25,53728029,184393,4863572
48,70808,02411994,1600000US4870808,4870808,Sugar Land,Sugar Land city,TX,Texas,25,104811332,6305629,4870808
48,43888,02410870,1600000US4843888,4843888,Longview,Longview city,TX,Texas,25,144589997,258125,4843888
48,03000,02409694,1600000US4803000,4803000,Amarillo,Amarillo city,TX,Texas,25,266326970,4037419,4803000
48,61796,02410933,1600000US4861796,4861796,Richardson,Richardson city,TX,Texas,25,73986154,234253,4861796
48,01924,02409684,1600000US4801924,4801924,Allen,Allen city,TX,Texas,25,68378935,218237,4801924
48,27648,02410547,1600000US4827648,4827648,Friendswood,Friendswood city,TX,Texas,25,53761566,365556,4827648
48,35000,02410796,1600000US4835000,4835000,Houston,Houston city,TX,Texas,25,1658719231,80896867,4835000
48,24768,02410461,1600000US4824768,4824768,Euless,Euless city,TX,Texas,25,41755328,201617,4824768
48,19972,02410323,1600000US4819972,4819972,Denton,Denton city,TX,Texas,25,250652062,4000557,4819972
48,63500,02411005,1600000US4863500,4863500,Round Rock,Round Rock city,TX,Texas,25,97486526,925884,4863500
48,38632,02410172,1600000US4838632,4838632,Keller,Keller city,TX,Texas,25,47538600,131465,4838632
48,30644,02410650,1600000US4830644,4830644,Grapevine,Grapevine city,TX,Texas,25,83235894,9410921,4830644
48,65000,02411774,1600000US4865000,4865000,San Antonio,San Antonio city,TX,Texas,25,1290964117,14988134,4865000
48,26232,02412634,1600000US4826232,4826232,Flower Mound,Flower Mound town,TX,Texas,43,108665970,6533522,4826232
48,28068,02410564,1600000US4828068,4828068,Galveston,Galveston city,TX,Texas,25,106329811,442020077,4828068
48,07000,02409806,1600000US4807000,4807000,Beaumont,Beaumont city,TX,Texas,25,213595782,7132405,4807000
48,27684,02410549,1600000US4827684,4827684,Frisco,Frisco city,TX,Texas,25,177773397,1437988,4827684
48,79000,02412261,1600000US4879000,4879000,Wichita Falls,Wichita Falls city,TX,Texas,25,186506076,61486,4879000
48,56348,02411392,1600000US4856348,4856348,Pearland,Pearland city,TX,Texas,25,126064943,451327,4856348
48,16612,02410224,1600000US4816612,4816612,Coppell,Coppell city,TX,Texas,25,37340957,804254,4816612
48,41980,02411642,1600000US4841980,4841980,League City,League City city,TX,Texas,25,132769933,4663100,4841980
48,05000,02409761,1600000US4805000,4805000,Austin,Austin city,TX,Texas,25,828631437,17024586,4805000
48,58016,02411437,1600000US4858016,4858016,Plano,Plano city,TX,Texas,25,185667954,925056,4858016
48,45000,02410892,1600000US4845000,4845000,Lubbock,Lubbock city,TX,Texas,25,348915739,3221018,4845000
48,37000,02410117,1600000US4837000,4837000,Irving,Irving city,TX,Texas,25,173474996,2569521,4837000
49,20120,02410355,1600000US4920120,4920120,Draper,Draper city,UT,Utah,25,77568614,38827,4920120
49,67000,02411771,1600000US4967000,4967000,Salt Lake City,Salt Lake City city,UT,Utah,25,285773665,1216725,4967000
49,65330,02411757,1600000US4965330,4965330,St. George,St. George city,UT,Utah,25,203210220,7291,4965330
49,43660,02411639,1600000US4943660,4943660,Layton,Layton city,UT,Utah,25,58339979,404928,4943660
49,67440,02411810,1600000US4967440,4967440,Sandy,Sandy city,UT,Utah,25,62727878,28350,4967440
49,70850,02411937,1600000US4970850,4970850,South Jordan,South Jordan city,UT,Utah,25,57468900,228039,4970850
49,82950,02412222,1600000US4982950,4982950,West Jordan,West Jordan city,UT,Utah,25,83731212,0,4982950
49,44320,02410816,1600000US4944320,4944320,Lehi,Lehi city,UT,Utah,25,73847758,943731,4944320
49,57300,02411333,1600000US4957300,4957300,Orem,Orem city,UT,Utah,25,48206744,0,4957300
49,60930,02411438,1600000US4960930,4960930,Pleasant Grove,Pleasant Grove city,UT,Utah,25,23823882,0,4960930
49,71290,02411948,1600000US4971290,4971290,Spanish Fork,Spanish Fork city,UT,Utah,25,42111827,0,4971290
49,16270,02410245,1600000US4916270,4916270,Cottonwood Heights,Cottonwood Heights city,UT,Utah,25,23906125,0,4916270
49,62470,02411499,1600000US4962470,4962470,Provo,Provo city,UT,Utah,25,107969730,6474977,4962470
49,50150,02786012,1600000US4950150,4950150,Millcreek,Millcreek city,UT,Utah,25,33338703,0,4950150
49,53230,02411198,1600000US4953230,4953230,Murray,Murray city,UT,Utah,25,31914628,5138,4953230
51,16608,02390793,1600000US5116608,5116608,Christiansburg,Christiansburg town,VA,Virginia,43,37865066,65578,5116608
51,44984,02391266,1600000US5144984,5144984,Leesburg,Leesburg town,VA,Virginia,43,32594690,175379,5144984
51,11464,02389260,1600000US5111464,5111464,Burke,Burke CDP,VA,Virginia,57,22294101,274423,5111464
51,79560,02390409,1600000US5179560,5179560,Tuckahoe,Tuckahoe CDP,VA,Virginia,57,52940871,3462885,5179560
51,14440,02389299,1600000US5114440,5114440,Centreville,Centreville CDP,VA,Virginia,57,30915494,294526,5114440
51,48376,02389462,1600000US5148376,5148376,McLean,McLean CDP,VA,Virginia,57,64224680,265287,5148376
51,43432,02390023,1600000US5143432,5143432,Lake Ridge,Lake Ridge CDP,VA,Virginia,57,23612098,954947,5143432
51,66672,02389745,1600000US5166672,5166672,Reston,Reston CDP,VA,Virginia,57,39737223,839108,5166672
51,21088,02389389,1600000US5121088,5121088,Dale City,Dale City CDP,VA,Virginia,57,36880455,36368,5121088
53,67000,02411956,1600000US5367000,5367000,Spokane,Spokane city,WA,Washington,25,178086951,1907185,5367000
53,35415,02410185,1600000US5335415,5335415,Kent,Kent city,WA,Washington,25,87626858,1510527,5335415
53,22640,02410469,1600000US5322640,5322640,Everett,Everett city,WA,Washington,25,85964420,38111441,5322640
53,70000,02412025,1600000US5370000,5370000,Tacoma,Tacoma city,WA,Washington,25,128759844,32921338,5370000
53,74060,02412146,1600000US5374060,5374060,Vancouver,Vancouver city,WA,Washington,25,126252845,9593982,5374060
53,80010,02412314,1600000US5380010,5380010,Yakima,Yakima city,WA,Washington,25,72015669,1191008,5380010
53,63000,02411856,1600000US5363000,5363000,Seattle,Seattle city,WA,Washington,25,217234359,150731439,5363000
53,51300,02411318,1600000US5351300,5351300,Olympia,Olympia city,WA,Washington,25,47191176,4814378,5351300
53,67167,02411957,1600000US5367167,5367167,Spokane Valley,Spokane Valley city,WA,Washington,25,97693319,747133,5367167
53,23515,02410494,1600000US5323515,5323515,Federal Way,Federal Way city,WA,Washington,25,57744826,3640215,5323515
53,07380,02409882,1600000US5307380,5307380,Bothell,Bothell city,WA,Washington,25,35314926,0,5307380
53,56625,02411502,1600000US5356625,5356625,Pullman,Pullman city,WA,Washington,25,28305409,0,5356625
53,35940,02411552,1600000US5335940,5335940,Kirkland,Kirkland city,WA,Washington,25,46117521,12575358,5335940
53,57535,02411534,1600000US5357535,5357535,Redmond,Redmond city,WA,Washington,25,42908263,1732419,5357535
53,03180,02409755,1600000US5303180,5303180,Auburn,Auburn city,WA,Washington,25,76604169,748528,5303180
53,05280,02409823,1600000US5305280,5305280,Bellingham,Bellingham city,WA,Washington,25,72884726,6139767,5305280
53,63960,02411893,1600000US5363960,5363960,Shoreline,Shoreline city,WA,Washington,25,30133850,2077937,5363960
53,57745,02410926,1600000US5357745,5357745,Renton,Renton city,WA,Washington,25,60890449,4467828,5357745
53,05210,02409821,1600000US5305210,5305210,Bellevue,Bellevue city,WA,Washington,25,86663751,10472194,5305210
53,35275,02410184,1600000US5335275,5335275,Kennewick,Kennewick city,WA,Washington,25,72174006,3605510,5335275
53,38038,02411615,1600000US5338038,5338038,Lakewood,Lakewood city,WA,Washington,25,44184014,4744533,5338038
55,48000,01583625,1600000US5548000,5548000,Madison,Madison city,WI,Wisconsin,25,206093071,55411136,5548000
55,22300,01583124,1600000US5522300,5522300,Eau Claire,Eau Claire city,WI,Wisconsin,25,85102803,5423174,5522300
55,39225,01583472,1600000US5539225,5539225,Kenosha,Kenosha city,WI,Wisconsin,25,73368731,225960,5539225
55,53000,01583724,1600000US5553000,5553000,Milwaukee,Milwaukee city,WI,Wisconsin,25,249116031,1634047,5553000
55,02375,01582703,1600000US5502375,5502375,Appleton,Appleton city,WI,Wisconsin,25,64203007,1290305,5502375
55,84250,01584371,1600000US5584250,5584250,Waukesha,Waukesha city,WI,Wisconsin,25,66102904,700079,5584250
55,31000,01583309,1600000US5531000,5531000,Green Bay,Green Bay city,WI,Wisconsin,25,117789200,26620486,5531000
55,60500,01583876,1600000US5560500,5560500,Oshkosh,Oshkosh city,WI,Wisconsin,25,69983046,2614647,5560500
55,27300,01583234,1600000US5527300,5527300,Franklin,Franklin city,WI,Wisconsin,25,89548136,271953,5527300
55,56375,01583799,1600000US5556375,5556375,New Berlin,New Berlin city,WI,Wisconsin,25,94342953,1125988,5556375
56,13900,02409445,1600000US5613900,5613900,Cheyenne,Cheyenne city,WY,Wyoming,25,83563625,290954,5613900
