STATEFP,PLACEFP,PLACENS,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,full_fips
12,39775,02583359,1600000US1239775,1239775,Lealman,Lealman CDP,FL,Florida,57,10417868,167544,1239775
12,14412,02402796,1600000US1214412,1214412,Coral Terrace,Coral Terrace CDP,FL,Florida,57,8699850,187387,1214412
12,31075,02402594,1600000US1231075,1231075,Holiday,Holiday CDP,FL,Florida,57,13854085,904104,1231075
12,67258,02402868,1600000US1267258,1267258,South Bradenton,South Bradenton CDP,FL,Florida,57,11655066,233523,1267258
12,69250,01853255,1600000US1269250,1269250,Sun City Center,Sun City Center CDP,FL,Florida,57,40815150,2190907,1269250
12,53725,02403384,1600000US1253725,1253725,Pace,Pace CDP,FL,Florida,57,62751977,745108,1253725
12,71900,02405592,1600000US1271900,1271900,Titusville,Titusville city,FL,Florida,25,75689682,13179521,1271900
12,70600,02405563,1600000US1270600,1270600,Tallahassee,Tallahassee city,FL,Florida,25,263797394,7473956,1270600
12,43300,02805178,1600000US1243300,1243300,Marion Oaks,Marion Oaks CDP,FL,Florida,57,76010774,472974,1243300
12,53575,02404447,1600000US1253575,1253575,Oviedo,Oviedo city,FL,Florida,25,40202567,717638,1253575
12,78325,02405775,1600000US1278325,1278325,Winter Springs,Winter Springs city,FL,Florida,25,38484849,343526,1278325
12,16675,02404199,1600000US1216675,1216675,DeBary,DeBary city,FL,Florida,25,49083938,7344177,1216675
12,17100,02404212,1600000US1217100,1217100,Delray Beach,Delray Beach city,FL,Florida,25,41244216,1535920,1217100
12,07875,02403906,1600000US1207875,1207875,Boynton Beach,Boynton Beach city,FL,Florida,25,41846134,1061699,1207875
12,17935,02404236,1600000US1217935,1217935,Doral,Doral city,FL,Florida,25,35829453,3216500,1217935
12,39875,02404907,1600000US1239875,1239875,Leesburg,Leesburg city,FL,Florida,25,99577364,9035482,1239875
12,13275,02404091,1600000US1213275,1213275,Coconut Creek,Coconut Creek city,FL,Florida,25,28944946,2124671,1213275
12,16335,02404182,1600000US1216335,1216335,Dania Beach,Dania Beach city,FL,Florida,25,20280262,1337627,1216335
12,39525,02404887,1600000US1239525,1239525,Lauderdale Lakes,Lauderdale Lakes city,FL,Florida,25,9533100,124811,1239525
12,39550,02404888,1600000US1239550,1239550,Lauderhill,Lauderhill city,FL,Florida,25,22055046,130851,1239550
12,35050,02404785,1600000US1235050,1235050,Jacksonville Beach,Jacksonville Beach city,FL,Florida,25,18952469,37933826,1235050
12,43125,02405016,1600000US1243125,1243125,Margate,Margate city,FL,Florida,25,22688471,742313,1243125
12,49425,02404392,1600000US1249425,1249425,North Lauderdale,North Lauderdale city,FL,Florida,25,11970406,187278,1249425
12,70675,02405567,1600000US1270675,1270675,Tamarac,Tamarac city,FL,Florida,25,30031144,1246407,1270675
12,07525,02403893,1600000US1207525,1207525,Bonita Springs,Bonita Springs city,FL,Florida,25,99502756,20963637,1207525
12,49675,02404398,1600000US1249675,1249675,North Port,North Port city,FL,Florida,25,257393424,12520542,1249675
12,73900,02405640,1600000US1273900,1273900,Venice,Venice city,FL,Florida,25,41773970,4278866,1273900
12,16450,02404190,1600000US1216450,1216450,Davenport,Davenport city,FL,Florida,25,10529933,359264,1216450
12,38950,02404869,1600000US1238950,1238950,Lake Wales,Lake Wales city,FL,Florida,25,48807038,3297718,1238950
12,60975,02404626,1600000US1260975,1260975,Riviera Beach,Riviera Beach city,FL,Florida,25,21441192,3565979,1260975
12,64825,02405438,1600000US1264825,1264825,Sebastian,Sebastian city,FL,Florida,25,36256301,2182045,1264825
12,75812,02407568,1600000US1275812,1275812,Wellington,Wellington village,FL,Florida,47,116464126,1156033,1275812
12,76600,02405713,1600000US1276600,1276600,West Palm Beach,West Palm Beach city,FL,Florida,25,139389655,10789183,1276600
12,54075,02404464,1600000US1254075,1254075,Palm Beach Gardens,Palm Beach Gardens city,FL,Florida,25,152066204,1612940,1254075
12,30000,02404689,1600000US1230000,1230000,Hialeah,Hialeah city,FL,Florida,25,55895716,3198603,1230000
12,45060,02404249,1600000US1245060,1245060,Miami Gardens,Miami Gardens city,FL,Florida,25,47209207,2004017,1245060
12,49450,02404394,1600000US1249450,1249450,North Miami,North Miami city,FL,Florida,25,21908019,4121150,1249450
12,49475,02404395,1600000US1249475,1249475,North Miami Beach,North Miami Beach city,FL,Florida,25,12546327,1360129,1249475
12,21150,02771501,1600000US1221150,1221150,Estero,Estero village,FL,Florida,47,63116422,2644532,1221150
12,58715,02404558,1600000US1258715,1258715,Port St. Lucie,Port St. Lucie city,FL,Florida,25,308768074,4169079,1258715
12,36550,02404826,1600000US1236550,1236550,Key West,Key West city,FL,Florida,25,14502298,4169522,1236550
12,19206,02402430,1600000US1219206,1219206,East Lake,East Lake CDP,FL,Florida,57,74192867,7639915,1219206
12,19825,02403541,1600000US1219825,1219825,Edgewater,Edgewater city,FL,Florida,25,63996358,1024997,1219825
12,68350,02402888,1600000US1268350,1268350,Spring Hill,Spring Hill CDP,FL,Florida,57,155187327,6171121,1268350
12,07950,02403907,1600000US1207950,1207950,Bradenton,Bradenton city,FL,Florida,25,37134572,8185645,1207950
12,28400,02403781,1600000US1228400,1228400,Haines City,Haines City city,FL,Florida,25,48572669,3488850,1228400
12,14250,02404126,1600000US1214250,1214250,Coral Gables,Coral Gables city,FL,Florida,25,33480926,63155375,1214250
12,55125,02404482,1600000US1255125,1255125,Parkland,Parkland city,FL,Florida,25,32383486,4772287,1255125
12,62100,02407540,1600000US1262100,1262100,Royal Palm Beach,Royal Palm Beach village,FL,Florida,47,29381909,908378,1262100
12,69700,02405550,1600000US1269700,1269700,Sunrise,Sunrise city,FL,Florida,25,41953996,4982520,1269700
12,55925,02404503,1600000US1255925,1255925,Pensacola,Pensacola city,FL,Florida,25,58951748,47542121,1255925
12,32610,02583355,1600000US1232610,1232610,Horizon West,Horizon West CDP,FL,Florida,57,84784263,13968863,1232610
12,58700,02403439,1600000US1258700,1258700,Port St. John,Port St. John CDP,FL,Florida,57,24141772,0,1258700
12,12425,02402776,1600000US1212425,1212425,Citrus Park,Citrus Park CDP,FL,Florida,57,26325241,1696022,1212425
12,49260,02402549,1600000US1249260,1249260,Northdale,Northdale CDP,FL,Florida,57,20954178,1235134,1249260
12,73700,02402959,1600000US1273700,1273700,Valrico,Valrico CDP,FL,Florida,57,35765135,1075807,1273700
12,33250,02402609,1600000US1233250,1233250,Immokalee,Immokalee CDP,FL,Florida,57,58846870,1477492,1233250
12,38350,02403199,1600000US1238350,1238350,Lake Magdalene,Lake Magdalene CDP,FL,Florida,57,26420787,3647797,1238350
12,60950,02403482,1600000US1260950,1260950,Riverview,Riverview CDP,FL,Florida,57,119607244,4628022,1260950
12,62275,02403499,1600000US1262275,1262275,Ruskin,Ruskin CDP,FL,Florida,57,47113861,3476187,1262275
12,76062,02403011,1600000US1276062,1276062,Westchase,Westchase CDP,FL,Florida,57,25836776,1961046,1276062
12,24925,02402509,1600000US1224925,1224925,Fruit Cove,Fruit Cove CDP,FL,Florida,57,41736597,6136764,1224925
12,00410,02583321,1600000US1200410,1200410,Alafaya,Alafaya CDP,FL,Florida,57,79358341,1789649,1200410
12,45465,02583363,1600000US1245465,1245465,Midway,Midway CDP,FL,Florida,57,31117219,59202599,1245465
12,39200,02403218,1600000US1239200,1239200,Land O' Lakes,Land O' Lakes CDP,FL,Florida,57,49098217,5721995,1239200
12,75875,02402996,1600000US1275875,1275875,Wesley Chapel,Wesley Chapel CDP,FL,Florida,57,113753751,334133,1275875
12,49350,02403350,1600000US1249350,1249350,North Fort Myers,North Fort Myers CDP,FL,Florida,57,127855887,9751012,1249350
12,24581,02402506,1600000US1224581,1224581,Four Corners,Four Corners CDP,FL,Florida,57,123120658,8866750,1224581
12,50638,02403364,1600000US1250638,1250638,Oak Ridge,Oak Ridge CDP,FL,Florida,57,9191451,472924,1250638
12,14895,02402799,1600000US1214895,1214895,Country Club,Country Club CDP,FL,Florida,57,10819822,763742,1214895
12,36062,02403167,1600000US1236062,1236062,Kendale Lakes,Kendale Lakes CDP,FL,Florida,57,20913900,1379616,1236062
12,36121,02403170,1600000US1236121,1236121,Kendall West,Kendall West CDP,FL,Florida,57,7127142,668244,1236121
12,58975,02403449,1600000US1258975,1258975,Princeton,Princeton CDP,FL,Florida,57,19210857,129494,1258975
12,60230,01853280,1600000US1260230,1260230,Richmond West,Richmond West CDP,FL,Florida,57,10804884,288591,1260230
12,70700,02402913,1600000US1270700,1270700,Tamiami,Tamiami CDP,FL,Florida,57,18252110,984305,1270700
12,10825,02402548,1600000US1210825,1210825,Carrollwood,Carrollwood CDP,FL,Florida,57,23893588,2712044,1210825
12,23050,02402489,1600000US1223050,1223050,Florida Ridge,Florida Ridge CDP,FL,Florida,57,27894329,4699302,1223050
12,04162,02402667,1600000US1204162,1204162,Bayonet Point,Bayonet Point CDP,FL,Florida,57,14712724,121121,1204162
12,39925,02403226,1600000US1239925,1239925,Lehigh Acres,Lehigh Acres CDP,FL,Florida,57,240077138,3923788,1239925
12,43800,02403272,1600000US1243800,1243800,Meadow Woods,Meadow Woods CDP,FL,Florida,57,28933797,748814,1243800
12,58350,02403437,1600000US1258350,1258350,Port Charlotte,Port Charlotte CDP,FL,Florida,57,73763477,9994162,1258350
12,26100,02402529,1600000US1226100,1226100,Glenvar Heights,Glenvar Heights CDP,FL,Florida,57,10562191,511544,1226100
12,36100,02403168,1600000US1236100,1236100,Kendall,Kendall CDP,FL,Florida,57,41696017,1304435,1236100
12,76075,02403012,1600000US1276075,1276075,Westchester,Westchester CDP,FL,Florida,57,20598100,395218,1276075
12,72145,02402937,1600000US1272145,1272145,Town 'n' Country,Town 'n' Country CDP,FL,Florida,57,57220109,5304889,1272145
12,19212,02402431,1600000US1219212,1219212,East Lake-Orient Park,East Lake-Orient Park CDP,FL,Florida,57,40957965,2869223,1219212
12,41775,02403247,1600000US1241775,1241775,Lutz,Lutz CDP,FL,Florida,57,63268465,6238191,1241775
12,48050,02629559,1600000US1248050,1248050,Navarre,Navarre CDP,FL,Florida,57,59737951,16234642,1248050
12,73163,02402946,1600000US1273163,1273163,University,University CDP,FL,Florida,57,16394821,608949,1273163
12,71625,02402925,1600000US1271625,1271625,The Villages,The Villages CDP,FL,Florida,57,84566664,3370405,1271625
12,22387,02402482,1600000US1222387,1222387,Fish Hawk,Fish Hawk CDP,FL,Florida,57,41997048,428504,1222387
12,20108,01853249,1600000US1220108,1220108,Egypt Lake-Leto,Egypt Lake-Leto CDP,FL,Florida,57,15301552,838644,1220108
12,74200,02402965,1600000US1274200,1274200,Vero Beach South,Vero Beach South CDP,FL,Florida,57,30522487,1607282,1274200
12,39067,02805177,1600000US1239067,1239067,Lakewood Ranch,Lakewood Ranch CDP,FL,Florida,57,119348654,2510838,1239067
12,76675,02403008,1600000US1276675,1276675,West Pensacola,West Pensacola CDP,FL,Florida,57,18574233,392098,1276675
12,71564,02628565,1600000US1271564,1271564,The Acreage,The Acreage CDP,FL,Florida,57,88760810,24290,1271564
12,35350,02402631,1600000US1235350,1235350,Jasmine Estates,Jasmine Estates CDP,FL,Florida,57,9403108,133488,1235350
12,20925,02402457,1600000US1220925,1220925,Ensley,Ensley CDP,FL,Florida,57,31649876,149571,1220925
12,61500,02404638,1600000US1261500,1261500,Rockledge,Rockledge city,FL,Florida,25,34236471,4442999,1261500
12,45025,02404248,1600000US1245025,1245025,Miami Beach,Miami Beach city,FL,Florida,25,19923658,19493499,1245025
12,35875,02405927,1600000US1235875,1235875,Jupiter,Jupiter town,FL,Florida,43,56016549,3872986,1235875
12,22660,02583342,1600000US1222660,1222660,Fleming Island,Fleming Island CDP,FL,Florida,57,41020989,18869846,1222660
12,24475,02403650,1600000US1224475,1224475,Fort Walton Beach,Fort Walton Beach city,FL,Florida,25,19794013,201436,1224475
12,07300,02403887,1600000US1207300,1207300,Boca Raton,Boca Raton city,FL,Florida,25,75573116,6234129,1207300
12,39081,02404870,1600000US1239081,1239081,Lake Worth Beach,Lake Worth Beach city,FL,Florida,25,15262992,2382950,1239081
12,15968,02406348,1600000US1215968,1215968,Cutler Bay,Cutler Bay town,FL,Florida,43,25606166,1030863,1215968
12,12925,02404069,1600000US1212925,1212925,Clermont,Clermont city,FL,Florida,25,46789870,2823722,1212925
12,41825,02404981,1600000US1241825,1241825,Lynn Haven,Lynn Haven city,FL,Florida,25,27072014,193745,1241825
12,76500,02405709,1600000US1276500,1276500,West Melbourne,West Melbourne city,FL,Florida,25,27599905,532051,1276500
12,56975,02404523,1600000US1256975,1256975,Pinellas Park,Pinellas Park city,FL,Florida,25,41763584,1750347,1256975
12,21350,02403580,1600000US1221350,1221350,Eustis,Eustis city,FL,Florida,25,28752772,4996535,1221350
12,16725,02404210,1600000US1216725,1216725,Deerfield Beach,Deerfield Beach city,FL,Florida,25,38709086,3296562,1216725
12,45975,02404275,1600000US1245975,1245975,Miramar,Miramar city,FL,Florida,25,74729795,5772313,1245975
12,55775,02404502,1600000US1255775,1255775,Pembroke Pines,Pembroke Pines city,FL,Florida,25,84643990,5390263,1255775
12,71150,02405569,1600000US1271150,1271150,Tarpon Springs,Tarpon Springs city,FL,Florida,25,23982323,22461379,1271150
12,64175,02405423,1600000US1264175,1264175,Sarasota,Sarasota city,FL,Florida,25,38065059,24313024,1264175
12,14400,02404127,1600000US1214400,1214400,Coral Springs,Coral Springs city,FL,Florida,25,59218761,2906546,1214400
12,27322,02403738,1600000US1227322,1227322,Greenacres,Greenacres city,FL,Florida,25,15539525,104579,1227322
12,50630,02583371,1600000US1250630,1250630,Oakleaf Plantation,Oakleaf Plantation CDP,FL,Florida,57,42537083,420870,1250630
12,71567,02402922,1600000US1271567,1271567,The Crossings,The Crossings CDP,FL,Florida,57,8903853,328645,1271567
12,06875,02402694,1600000US1206875,1206875,Bloomingdale,Bloomingdale CDP,FL,Florida,57,21067201,644249,1206875
12,48850,02583369,1600000US1248850,1248850,Nocatee,Nocatee CDP,FL,Florida,57,69433174,2504132,1248850
12,56825,02403411,1600000US1256825,1256825,Pine Hills,Pine Hills CDP,FL,Florida,57,31583921,1260459,1256825
12,54000,02404463,1600000US1254000,1254000,Palm Bay,Palm Bay city,FL,Florida,25,223820939,8228618,1254000
12,54350,02403390,1600000US1254350,1254350,Palm Harbor,Palm Harbor CDP,FL,Florida,57,44960016,27827964,1254350
12,75725,02402993,1600000US1275725,1275725,Wekiwa Springs,Wekiwa Springs CDP,FL,Florida,57,22242550,1412101,1275725
12,42575,02405000,1600000US1242575,1242575,Maitland,Maitland city,FL,Florida,25,13882185,2894630,1242575
12,54275,02407519,1600000US1254275,1254275,Palmetto Bay,Palmetto Bay village,FL,Florida,47,21457215,406112,1254275
12,12875,02404067,1600000US1212875,1212875,Clearwater,Clearwater city,FL,Florida,25,67679309,25360141,1212875
12,11050,02404005,1600000US1211050,1211050,Casselberry,Casselberry city,FL,Florida,25,18048551,1407041,1211050
12,44275,02403280,1600000US1244275,1244275,Merritt Island,Merritt Island CDP,FL,Florida,57,43955131,75589334,1244275
12,20825,02402455,1600000US1220825,1220825,Englewood,Englewood CDP,FL,Florida,57,48751413,9065191,1220825
12,01675,02402649,1600000US1201675,1201675,Apollo Beach,Apollo Beach CDP,FL,Florida,57,50968039,6766047,1201675
12,26375,02402532,1600000US1226375,1226375,Golden Glades,Golden Glades CDP,FL,Florida,57,12514838,496240,1226375
12,57900,02403432,1600000US1257900,1257900,Poinciana,Poinciana CDP,FL,Florida,57,186135214,2770210,1257900
12,54175,02403389,1600000US1254175,1254175,Palm City,Palm City CDP,FL,Florida,57,35897541,6530092,1254175
12,36462,02403173,1600000US1236462,1236462,Keystone,Keystone CDP,FL,Florida,57,90947552,10432969,1236462
12,78800,02403044,1600000US1278800,1278800,Wright,Wright CDP,FL,Florida,57,14230332,224564,1278800
12,30025,02404690,1600000US1230025,1230025,Hialeah Gardens,Hialeah Gardens city,FL,Florida,25,8344775,1161077,1230025
12,58050,02404547,1600000US1258050,1258050,Pompano Beach,Pompano Beach city,FL,Florida,25,62216264,1741020,1258050
12,54450,02407517,1600000US1254450,1254450,Palm Springs,Palm Springs village,FL,Florida,47,10896561,122901,1254450
12,24125,02403643,1600000US1224125,1224125,Fort Myers,Fort Myers city,FL,Florida,25,103189904,23814584,1224125
12,38813,02403211,1600000US1238813,1238813,Lakeside,Lakeside CDP,FL,Florida,57,34842914,5683381,1238813
12,26300,02402531,1600000US1226300,1226300,Golden Gate,Golden Gate CDP,FL,Florida,57,10112933,534727,1226300
12,78740,02583391,1600000US1278740,1278740,World Golf Village,World Golf Village CDP,FL,Florida,57,69984702,1088318,1278740
13,73704,02405530,1600000US1373704,1373704,Stockbridge,Stockbridge city,GA,Georgia,25,35480604,314144,1373704
13,43640,02404833,1600000US1343640,1343640,Kingsland,Kingsland city,GA,Georgia,25,115869000,561522,1343640
13,21380,02404180,1600000US1321380,1321380,Dalton,Dalton city,GA,Georgia,25,54758587,44554,1321380
13,67284,02404651,1600000US1367284,1367284,Roswell,Roswell city,GA,Georgia,25,105481986,3290309,1367284
13,01696,02403088,1600000US1301696,1301696,Alpharetta,Alpharetta city,GA,Georgia,25,69670906,949422,1301696
13,49008,02761437,1600000US1349008,1349008,Macon-Bibb County,Macon-Bibb County,GA,Georgia,00,645898113,14305197,1349008
13,55020,02404371,1600000US1355020,1355020,Newnan,Newnan city,GA,Georgia,25,50438850,899042,1355020
13,84176,02405788,1600000US1384176,1384176,Woodstock,Woodstock city,GA,Georgia,25,32526661,279614,1384176
13,72122,02786574,1600000US1372122,1372122,South Fulton,South Fulton city,GA,Georgia,25,220707409,2689509,1372122
13,21324,02404179,1600000US1321324,1321324,Dallas,Dallas city,GA,Georgia,25,19116527,92553,1321324
13,66668,02404648,1600000US1366668,1366668,Rome,Rome city,GA,Georgia,25,82054602,1992353,1366668
13,69000,02405429,1600000US1369000,1369000,Savannah,Savannah city,GA,Georgia,25,281014080,12347713,1369000
13,74180,02405538,1600000US1374180,1374180,Sugar Hill,Sugar Hill city,GA,Georgia,25,28815684,95641,1374180
13,48624,02405047,1600000US1348624,1348624,McDonough,McDonough city,GA,Georgia,25,33287749,420233,1348624
13,43192,02404821,1600000US1343192,1343192,Kennesaw,Kennesaw city,GA,Georgia,25,25162976,264257,1343192
13,19000,02404111,1600000US1319000,1319000,Columbus,Columbus city,GA,Georgia,25,560731675,11683933,1319000
13,04204,02405078,1600000US1304204,1304204,Augusta-Richmond County consolidated government (balance),Augusta-Richmond County consolidated government (balance),GA,Georgia,00,782907232,10801420,1304204
13,78324,02405627,1600000US1378324,1378324,Union City,Union City city,GA,Georgia,25,50957899,408906,1378324
13,23900,02404241,1600000US1323900,1323900,Douglasville,Douglasville city,GA,Georgia,25,59386455,277702,1323900
13,13688,02404002,1600000US1313688,1313688,Cartersville,Cartersville city,GA,Georgia,25,74122058,317826,1313688
13,45488,02404897,1600000US1345488,1345488,Lawrenceville,Lawrenceville city,GA,Georgia,25,35457070,275186,1345488
13,60340,02404504,1600000US1360340,1360340,Perry,Perry city,GA,Georgia,25,69867390,337064,1360340
13,04000,02403126,1600000US1304000,1304000,Atlanta,Atlanta city,GA,Georgia,25,350476504,2565326,1304000
13,31908,02403675,1600000US1331908,1331908,Gainesville,Gainesville city,GA,Georgia,25,86570687,5042024,1331908
13,25720,02403534,1600000US1325720,1325720,East Point,East Point city,GA,Georgia,25,38044328,35702,1325720
13,35716,02403765,1600000US1335716,1335716,Grovetown,Grovetown city,GA,Georgia,25,13654314,33435,1335716
13,62104,02404550,1600000US1362104,1362104,Pooler,Pooler city,GA,Georgia,25,71760083,488321,1362104
13,74936,02405551,1600000US1374936,1374936,Suwanee,Suwanee city,GA,Georgia,25,28462559,200164,1374936
13,77652,02783946,1600000US1377652,1377652,Tucker,Tucker city,GA,Georgia,25,52328674,340267,1377652
13,73256,02405525,1600000US1373256,1373256,Statesboro,Statesboro city,GA,Georgia,25,38837607,806247,1373256
13,10944,02746306,1600000US1310944,1310944,Brookhaven,Brookhaven city,GA,Georgia,25,30394268,312796,1310944
13,01052,02403072,1600000US1301052,1301052,Albany,Albany city,GA,Georgia,25,142615799,1975619,1301052
13,12988,02403987,1600000US1312988,1312988,Canton,Canton city,GA,Georgia,25,47466286,1822141,1312988
13,28968,02403603,1600000US1328968,1328968,Fayetteville,Fayetteville city,GA,Georgia,25,33575755,562341,1328968
13,30536,02403636,1600000US1330536,1330536,Forest Park,Forest Park city,GA,Georgia,25,24111918,156658,1330536
13,15172,02404027,1600000US1315172,1315172,Chamblee,Chamblee city,GA,Georgia,25,19925110,19482,1315172
13,42425,02404806,1600000US1342425,1342425,Johns Creek,Johns Creek city,GA,Georgia,25,79806158,1375584,1342425
13,63952,02403465,1600000US1363952,1363952,Redan,Redan CDP,GA,Georgia,57,20949101,99137,1363952
13,24768,02556482,1600000US1324768,1324768,Dunwoody,Dunwoody city,GA,Georgia,25,33737198,568994,1324768
13,12834,02402746,1600000US1312834,1312834,Candler-McAfee,Candler-McAfee CDP,GA,Georgia,57,18035427,41411,1312834
13,44340,02404855,1600000US1344340,1344340,LaGrange,LaGrange city,GA,Georgia,25,109150321,2164256,1344340
13,59735,02710337,1600000US1359735,1359735,Peachtree Corners,Peachtree Corners city,GA,Georgia,25,41711330,318297,1359735
13,38964,02404703,1600000US1338964,1338964,Hinesville,Hinesville city,GA,Georgia,25,47420590,188187,1338964
13,78800,02405633,1600000US1378800,1378800,Valdosta,Valdosta city,GA,Georgia,25,93203743,1146425,1378800
13,00408,02403059,1600000US1300408,1300408,Acworth,Acworth city,GA,Georgia,25,23543998,1811041,1300408
13,71492,02405479,1600000US1371492,1371492,Smyrna,Smyrna city,GA,Georgia,25,40308196,113688,1371492
13,24600,02403514,1600000US1324600,1324600,Duluth,Duluth city,GA,Georgia,25,26470837,420684,1324600
13,22052,02404208,1600000US1322052,1322052,Decatur,Decatur city,GA,Georgia,25,11905801,13321,1322052
13,35324,02403763,1600000US1335324,1335324,Griffin,Griffin city,GA,Georgia,25,36221185,352176,1335324
13,39524,02404716,1600000US1339524,1339524,Holly Springs,Holly Springs city,GA,Georgia,25,18621170,260589,1339524
13,68516,02405417,1600000US1368516,1368516,Sandy Springs,Sandy Springs city,GA,Georgia,25,97532878,2239677,1368516
13,28380,02403586,1600000US1328380,1328380,Fairburn,Fairburn city,GA,Georgia,25,43790786,551077,1328380
13,03440,02407405,1600000US1303440,1303440,Athens-Clarke County unified government (balance),Athens-Clarke County unified government (balance),GA,Georgia,00,301290486,4593111,1303440
13,51670,02404269,1600000US1351670,1351670,Milton,Milton city,GA,Georgia,25,99724927,1562888,1351670
13,28044,02402464,1600000US1328044,1328044,Evans,Evans CDP,GA,Georgia,57,65440416,3328097,1328044
13,50036,02403257,1600000US1350036,1350036,Martinez,Martinez CDP,GA,Georgia,57,37569904,293984,1350036
13,12456,02403967,1600000US1312456,1312456,Calhoun,Calhoun city,GA,Georgia,25,41530025,193617,1312456
13,71604,02405480,1600000US1371604,1371604,Snellville,Snellville city,GA,Georgia,25,27119247,339919,1371604
13,49756,02405019,1600000US1349756,1349756,Marietta,Marietta city,GA,Georgia,25,60741408,201436,1349756
13,80508,02405673,1600000US1380508,1380508,Warner Robins,Warner Robins city,GA,Georgia,25,97847235,834983,1380508
13,13492,02404000,1600000US1313492,1313492,Carrollton,Carrollton city,GA,Georgia,25,58245593,1451093,1313492
13,73784,02786721,1600000US1373784,1373784,Stonecrest,Stonecrest city,GA,Georgia,25,96873262,1470055,1373784
13,59724,02404494,1600000US1359724,1359724,Peachtree City,Peachtree City city,GA,Georgia,25,65096305,2344347,1359724
13,48288,02403251,1600000US1348288,1348288,Mableton,Mableton CDP,GA,Georgia,57,53551367,272100,1348288
13,16544,02404059,1600000US1316544,1316544,Clarkston,Clarkston city,GA,Georgia,25,4777884,36617,1316544
15,71550,02630783,1600000US1571550,1571550,Urban Honolulu,Urban Honolulu CDP,HI,Hawaii,57,156806994,20487477,1571550
15,14650,02414042,1600000US1514650,1514650,Hilo,Hilo CDP,HI,Hawaii,57,138886362,15529131,1514650
15,51000,02583426,1600000US1551000,1551000,Mililani Mauka,Mililani Mauka CDP,HI,Hawaii,57,10345139,0,1551000
15,07470,02414015,1600000US1507470,1507470,Ewa Gentry,Ewa Gentry CDP,HI,Hawaii,57,5513935,0,1507470
15,23000,02414058,1600000US1523000,1523000,Kailua,Kailua CDP,HI,Hawaii,57,35733828,13976275,1523000
15,36500,02414074,1600000US1536500,1536500,Kihei,Kihei CDP,HI,Hawaii,57,24251663,6172577,1536500
15,30300,02583418,1600000US1530300,1530300,Kapolei,Kapolei CDP,HI,Hawaii,57,11316578,0,1530300
15,23150,02414059,1600000US1523150,1523150,Kailua,Kailua CDP,HI,Hawaii,57,20129495,7307804,1523150
15,47600,02414095,1600000US1547600,1547600,Makakilo,Makakilo CDP,HI,Hawaii,57,9895311,0,1547600
15,79700,02414167,1600000US1579700,1579700,Waipahu,Waipahu CDP,HI,Hawaii,57,6936011,313082,1579700
15,51050,02414101,1600000US1551050,1551050,Mililani Town,Mililani Town CDP,HI,Hawaii,57,10384095,0,1551050
15,62600,02414121,1600000US1562600,1562600,Pearl City,Pearl City CDP,HI,Hawaii,57,23620400,2424936,1562600
15,22700,02414057,1600000US1522700,1522700,Kahului,Kahului CDP,HI,Hawaii,57,37258943,4259772,1522700
15,06290,02583416,1600000US1506290,1506290,East Honolulu,East Honolulu CDP,HI,Hawaii,57,59584821,29650906,1506290
15,28250,02414063,1600000US1528250,1528250,Kaneohe,Kaneohe CDP,HI,Hawaii,57,16945093,4967943,1528250
16,64810,02411475,1600000US1664810,1664810,Post Falls,Post Falls city,ID,Idaho,25,41889667,70897,1664810
16,44290,02411563,1600000US1644290,1644290,Kuna,Kuna city,ID,Idaho,25,59201479,332273,1644290
16,39700,02410091,1600000US1639700,1639700,Idaho Falls,Idaho Falls city,ID,Idaho,25,66397898,1443912,1639700
16,82810,02412120,1600000US1682810,1682810,Twin Falls,Twin Falls city,ID,Idaho,25,50484538,298922,1682810
16,08830,02409876,1600000US1608830,1608830,Boise City,Boise City city,ID,Idaho,25,217714715,2560977,1608830
16,52120,02411083,1600000US1652120,1652120,Meridian,Meridian city,ID,Idaho,25,92218109,180135,1652120
16,64090,02411447,1600000US1664090,1664090,Pocatello,Pocatello city,ID,Idaho,25,86414136,416852,1664090
16,67420,02410929,1600000US1667420,1667420,Rexburg,Rexburg city,ID,Idaho,25,26053669,229005,1667420
16,16750,02410187,1600000US1616750,1616750,Coeur d'Alene,Coeur d'Alene city,ID,Idaho,25,41705706,1978397,1616750
16,46540,02410825,1600000US1646540,1646540,Lewiston,Lewiston city,ID,Idaho,25,44866650,2083972,1646540
16,12250,02409956,1600000US1612250,1612250,Caldwell,Caldwell city,ID,Idaho,25,59682455,203752,1612250
16,01990,02409701,1600000US1601990,1601990,Ammon,Ammon city,ID,Idaho,25,19766181,33963,1601990
16,54550,02411172,1600000US1654550,1654550,Moscow,Moscow city,ID,Idaho,25,17894797,7334,1654550
16,56260,02411208,1600000US1656260,1656260,Nampa,Nampa city,ID,Idaho,25,88788843,386291,1656260
16,23410,02410378,1600000US1623410,1623410,Eagle,Eagle city,ID,Idaho,25,80344007,1313069,1623410
17,45694,02395070,1600000US1745694,1745694,McHenry,McHenry city,IL,Illinois,25,37648976,1094225,1745694
17,59000,02396178,1600000US1759000,1759000,Peoria,Peoria city,IL,Illinois,25,124243984,6690015,1759000
17,28326,02394842,1600000US1728326,1728326,Galesburg,Galesburg city,IL,Illinois,25,45994714,459914,1728326
17,17887,02393685,1600000US1717887,1717887,Crystal Lake,Crystal Lake city,IL,Illinois,25,48996797,1588321,1717887
